"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(0, 2)","(1, 2)","(2, 2)"
69.21243347631304,68.82243804889832,59.09534569384838,68.49099398057191,68.9829870421144,69.00047422313321,74.36852496919005,75.28139072398393
69.44888663147154,69.05898439725019,59.33137438005984,68.72794509485813,69.2207725714037,69.23839815265296,74.61466114251441,75.52857681674409
69.6830245530321,69.29321415202219,59.56509402796109,68.96257370875597,69.45622342356434,69.47398538534921,74.85834077653922,75.77329104857665
69.91486967391845,69.5251497659845,59.79652697996353,69.19490236123448,69.6893623152623,69.70725866736169,75.09958836628296,76.01555813809088
70.14444421322355,69.75481347778685,60.02569536597997,69.42495337588444,69.92021174519218,69.93824052642853,75.33842816284096,76.25540255670997
70.37177017819474,69.98222731394797,60.25262110538905,69.65274886292603,70.14879399612262,70.16695327393815,75.57488417580957,76.49284853114287
70.59686936620119,70.20741309082722,60.4773259089825,69.87831072119857,70.37513113692341,70.39341900696245,75.80898017568643,76.72792004583144
70.81976336668392,70.43039241657866,60.6998312808953,70.10166064013248,70.59924502457413,70.61765961027152,76.04073969624687,76.96064084537312
71.04047356308848,70.6511866930878,60.920158520519,70.32282010170351,70.82115730615465,70.83969675833023,76.2701860368968,77.1910344369194
71.25902113478048,70.86981711789107,61.13832872439812,70.54181038236963,71.04088942081765,71.05955191727666,76.49734226500226,77.4191240925502
71.475427058944,71.08630468607831,61.354362788109945,70.7586525549904,71.25846260174319,71.27724634688236,76.72223121819593,77.6449328516247
71.68971211246317,71.30067019217799,61.56828140812772,70.97336749072923,71.47389787807556,71.49280110249516,76.94487550666074,77.86848352310845
71.90189687378688,71.51293423202594,61.78010508366742,71.18597586093843,71.68721607684259,71.70623703696398,77.16529751539078,78.08979868787736
72.11200172477702,71.7231172046172,61.98985411851824,71.39649813902757,71.8984378248575,71.91757480254635,77.38351940642998,78.30890070099859
72.32004685254006,71.93123931394139,62.19754862285686,71.60495460231485,72.10758355060351,72.1268348527985,77.59956312108834,78.5258116939886
72.52605225124236,72.13732057080168,62.40320851504566,71.81136533386189,72.3146734861013,72.33403744444817,77.81345038213647,78.74055357704873
72.73003772390928,72.34138079461734,62.606853523415054,72.01575022429198,72.5197276687595,72.5392026392505,78.02520269597814,78.95314804127824
72.93202288420808,72.54343961521046,62.80850318802993,72.21812897359206,72.72276594320819,72.74235030582688,78.2348413548014,79.16361656086548
73.13202715821502,72.74351647457624,63.0081768624405,72.41852109289837,72.92380796311609,72.94350012148712,78.44238743870841,79.37198039525683
73.33006978616652,72.94163062863784,63.20589371541754,72.61694590626603,73.1228731929907,73.14267157403486,78.64786181782402,79.57826059130426
73.52616982419471,73.1378011489851,63.40167273267217,72.81342255242262,73.31998090996241,73.33988396355672,78.85128515438362,79.78247798539121
73.72034614604733,73.33204692459802,63.59553271856042,73.00796998650611,73.51515020555222,73.53515640419481,79.05267790480009,79.98465320553731
73.91261744479229,73.52438666355437,63.78749229777254,73.20060698178682,73.70839998742326,73.72850782590334,79.25206032171043,80.18480667348196
74.10300223450685,73.71483889472229,63.977569917007216,73.39135213137403,73.89974898111637,73.91995697618893,79.44945245600195,80.38295860674712
74.29151885195162,73.90342196943745,64.16578384663094,73.58022384990713,74.08921573176994,74.10952242183512,79.64487415881845,80.57912902067967
74.4781854582297,74.09015406316523,64.35215218232248,73.76724037523134,74.27681860582378,74.29722255061115,79.83834508354656,80.77333773047287
74.66302004043058,74.27505317714784,64.5366928467027,73.95241977005847,74.4625757927077,74.48307557296484,80.02988468778219,80.96560435316816
74.84604041325943,74.45813714003671,64.71942359094975,74.13577992361246,74.64650530651437,74.66709952370026,80.21951223527768,81.15594830963647
75.02726422065177,74.63942360951003,64.90036199639985,74.31733855326007,74.8286249876572,74.84931226363987,80.4072467978695,81.34438882654011
75.20670893737348,74.81893007387575,65.07952547613375,74.49711320612685,75.00895250451255,75.02973148127141,80.59310725738692,81.53094493827471
75.38439187060632,74.99667385366023,65.25693127654887,74.6751212606983,75.18750535504748,75.20837469437964,80.77711230754161,81.71563548889196
75.56033016151936,75.17267210318226,65.4325964789174,74.85137992840667,75.36430086843205,75.38525925166327,80.95928045579876,81.89847913400304
75.73454078682602,75.34694181211316,65.60653800093044,75.02590625520315,75.5393562066372,75.56040233433683,81.13963002522927,82.07949434266301
75.9070405603271,75.5194998070225,65.77877259822823,75.19871712311603,75.7126883660178,75.73382095771794,81.31817915634389,82.25869939923639
76.07784613443995,75.69036275291006,65.94931686591657,75.36982925179434,75.88431417888116,75.9055319728,81.49494580890904,82.43611240524403
76.24697400171364,75.85954715472377,66.11818724006976,75.53925920003788,76.05425031504122,76.07555206781032,81.6699477637445,82.6117512811916
76.4144404963306,76.02706935886394,66.2853999992198,75.70702336731287,76.22251328335835,76.24389776975393,81.84320262450353,82.78563376837968
76.58026179559454,76.19294555467384,66.45097126583238,75.87313799525415,76.38911943326518,76.41058544594328,82.01472781943504,82.9577774306959
76.7444539214049,76.35719177591685,66.61491700776935,76.03761916915354,76.55408495627807,76.57563130551375,82.18454060312848,83.12819965638894
76.90703274171796,76.51982390223998,66.77725303973826,76.20048281943455,76.71742588749511,76.73905140092519,82.3526580582413,83.29691765982506
77.06801397199472,76.6808576606244,66.93799502472854,76.36174472311384,76.87915810707982,76.90086162944966,82.51909709720935,83.46394848322679
77.22741317663558,76.84030862682255,67.09715847543494,76.52142050524917,77.03929734173171,77.06107773464541,82.68387446394026,83.62930899839454
77.38524577040198,76.99819222678225,67.25475875566795,76.67952564037418,77.19785916614286,77.21971530781734,82.84700673549,83.79301590841061
77.5415270198252,77.15452373805795,67.41081108175159,76.83607545392007,77.35485900444131,77.37678978946379,83.00851032372286,83.9550857493265
77.69627204460234,77.309318291209,67.5653305239084,76.9910851236243,77.510312131621,77.53231647071017,83.16840147695486,84.11553489183324
77.84949581897948,77.46259087118521,67.71833200763207,77.14456968092638,77.66423367495867,77.68631049472928,83.32669628158092,84.2743795429149
78.00121317312244,77.61435631869998,67.86983031504751,77.29654401235085,77.81663861541753,77.8387868581484,83.48341066368603,84.43163574748577
78.15143879447483,77.7646293315906,68.01984008625864,77.44702286087768,77.96754178903808,77.98976041244347,83.63856039063998,84.58731939001093
78.30018722910395,77.9134244661663,68.1683758206839,77.59602082730004,78.11695788831595,78.13924586532039,83.79216107267679,84.74144619611083
78.44747288303434,78.06075613854408,68.31545187837982,77.74355237156963,78.2649014635671,78.28725778208334,83.94422816445805,84.89403173414972
78.59331002356899,78.2066386259722,68.46108248135229,77.8896318141298,78.41138692428036,78.43381058699076,84.09477696662107,85.04509141680823
78.73771278059881,78.35108606814164,68.60528171485615,78.03427333723623,78.55642854045753,78.57891856459837,84.24382262731136,85.19464050264017
78.88069514789994,78.49411246848558,68.74806352868285,78.17749098626561,78.70004044394094,78.72259586109016,84.39138014370013,85.34269409761377
79.02227098441914,78.63573169546697,68.88944173843649,78.31929867101238,78.84223662972875,78.86485648559659,84.53746436348658,85.48926715663765
79.16245401554768,78.77595748385434,69.02943002679814,78.45971016697337,78.9830309572782,79.00571431150104,84.68208998638535,85.63437448507129
79.30125783438335,78.91480343598589,69.16804194477872,78.59873911662073,79.12243715179665,79.14518307773366,84.82527156559915,85.77803074022057
79.43869590298102,79.05228302302208,69.30529091296044,78.73639903066321,79.26046880552055,79.28327639005357,84.96702350927687,85.92025043281836
79.57478155359175,79.18840958618671,69.44119022272695,78.87270328929569,79.39713937898286,79.42000772231897,85.10736008195708,86.0610479284902
79.70952798989053,79.32319633799645,69.57575303748219,79.00766514343735,79.53246220226842,79.55539041774551,85.24629540599729,86.20043744920531
79.84294828819276,79.45665636347952,69.70899239385828,79.14129771595836,79.66645047625776,79.68943769015293,85.3838434629889,86.33843307471325
79.97505539865963,79.58880262138265,69.8409212029122,79.27361400289524,79.7991172738594,79.82216262520006,85.5200180951583,86.47504874396613
80.10586214649237,79.7196479453674,69.97155225131165,79.40462687465515,79.93047554123059,79.95357818160852,85.65483300675392,86.61029825652646
80.23538123311558,79.84920504519516,70.10089820251005,79.53434907720887,80.06053809898688,80.08369719237476,85.78830176541942,86.74419527396121
80.36362523734965,79.97748650790156,70.22897159791077,79.66279323327298,80.18931764340027,80.21253236597106,85.9204378035535,86.87675332122159
80.49060661657258,80.10450479895981,70.35578485802075,79.78997184348096,80.31682674758625,80.34009628753513,86.05125441965592,87.00798578800938
80.61633770787078,80.23027226343355,70.48135028359351,79.91589728754357,80.44307786267987,80.46640142004883,86.18076477966041,87.13790593012929
80.74083072917969,80.35480112711889,70.60568005676174,80.04058182539856,80.5680833190008,80.59146010550573,86.30898191825409,87.26652687082802
80.86409778041356,80.47810349767617,70.72878624215947,80.16403759834952,80.69185532720758,80.71528456606787,86.43591874018404,87.39386160211976
80.9861508445851,80.60019136575104,70.85068078803403,80.2862766301945,80.81440597944098,80.83788690521176,86.56158802155062,87.51992298609855
81.10700178891459,80.72107660608542,70.97137552734766,80.40731082834394,80.93574725045691,80.95927910886353,86.68600241108824,87.64472375623757
81.22666236592895,80.84077097861805,71.09088217886921,80.52715198492842,81.0558909987486,81.07947304652362,86.80917443143312,87.7682765186752
81.34514421455061,80.95928612957503,71.20921234825565,80.64581177789611,81.17484896765839,81.19848047238102,86.93111648037876,87.89059375348845
81.46245886117632,81.0766335925502,71.32637752912369,80.76330177209995,81.29263278647915,81.31631302641694,87.05184083211853,88.01168781595355
81.578617720746,81.19282478957555,71.44238910411168,80.87963342037489,81.40925397154537,81.43298223549817,87.17135963847637,88.131570937794
81.6936320978018,81.30787103218181,71.55725834593147,80.99481806460508,81.52472392731406,81.54849951446039,87.28968493012499,88.25025522841604
81.80751318753731,81.4217835224491,71.67099641841094,81.1088669367812,81.6390539474356,81.66287616718118,87.40682861779196,88.36775267613189
81.92027207683707,81.53457335404813,71.7836143775266,81.22179116004783,81.75225521581456,81.77612338764304,87.52280249345398,88.48407514937055
82.03191974530657,81.64625151327137,71.89512317242695,81.3336017497414,81.86433880766059,81.88825226098648,87.63761823151906,88.59923439787683
82.14246706629255,81.75682888005508,72.00553364644627,81.44430961441822,81.97531569052944,81.99927376455324,87.75128738999723,88.71324205389807
82.25192480789406,81.86631622899158,72.11485653810907,81.55392555687295,82.08519672535441,82.10919876891973,87.86382141165943,88.8261096333591
82.36030363396401,81.97472423033234,72.22310248212534,81.66246027514794,82.19399266746782,82.21803803892071,87.97523162518478,88.93784853702552
82.46761410510159,82.08206345098172,72.33028201037658,81.76992436353277,82.30171416761337,82.32580223466361,88.08552924629682,89.04847005165526
82.57386667963526,82.18834435548138,72.43640555289271,81.87632831355471,82.40837177294853,82.43250191253304,88.19472537888808,89.15798535113869
82.67907171459693,82.29357730698568,72.54148343882005,81.98168251495999,82.51397592803791,82.53814752618602,88.30283101613367,89.26640549762732
82.78323946668691,82.3977725682281,72.64552589738025,82.08599725668583,82.61853697583713,82.64274942753796,88.40985704159382,89.37374144265105
82.88638009322995,82.5009403024785,72.74854305882039,82.18928272782344,82.72206515866755,82.74631786773922,88.51581423030531,89.48000402822456
82.98850365312241,82.60309057449159,72.85054495535434,82.29154901857211,82.82457061918177,82.84886299814258,88.62071324986216,89.58520398794232
83.08962010777071,82.70423335144662,72.95154152209538,82.39280612118435,82.92606340132014,82.9503948712616,88.72456466148567,89.6893519480629
83.18973932202097,82.80437850387833,73.05154259798019,82.4930639309022,83.0265534512583,83.05092344171997,88.82737892108361,89.7924584285823
83.28887106507999,82.90353580659912,73.15055792668429,82.5923322468849,83.12605061834577,83.15045856719209,88.92916638029904,89.89453384429649
83.38702501142788,83.0017149396129,73.24859715752902,82.69062077312776,83.22456465603574,83.24901000933444,89.02993728754865,89.9955885058535
83.48421074172191,83.0989254890201,73.34566984638003,82.78793911937265,83.32210522280617,83.3465874347086,89.12970178905083,90.09563262079497
83.58043774369213,83.19517694791456,73.4417854565376,82.88429680200977,83.41868188307217,83.44320041569533,89.22846992984346,90.19467629458703
83.67571541302867,83.29047871727187,79.62405366314277,83.4597015828273,87.93294307425914,87.93537040898883,89.32625165479158,90.29272953164114
83.81757288970846,83.82228536448028,80.92362176938157,84.03903842817026,88.51426313164647,88.51450343778471,89.8605020672358,90.38980223632474
84.0013222491191,84.04483602976565,81.60212711900593,84.26629458307096,89.0522944916726,89.05231828198029,90.04782512585854,90.48590421396148
84.18754128768914,84.26566314292472,81.91273130513756,84.48758753970195,89.27641781807958,89.27642017332003,90.19574797959307,90.58104517182186
84.37537045376153,84.45719871498923,82.14912600761362,84.67916923027019,89.4376689302581,89.4376691634269,90.30793219005248,90.67523472010363
84.56169282809827,84.64088529625862,82.34762833177896,84.86286037727143,89.56144927241387,89.56144929549757,90.40960040923284,90.76848237290261
84.74589148718543,84.81889184215241,82.53241156432907,85.04086737517268,89.67241017943127,89.67241018171654,90.5057719578219,90.8607975491736
84.92763518522432,84.99338495798766,82.70997982872186,85.21536053575666,89.77718586850074,89.77718586872697,90.59939169053357,90.95218957368188
85.10684364307478,85.16497357852,82.88333689281315,85.38694916071915,89.87898031292409,89.87898031294648,90.69141532070044,91.04266767794508
85.28350565289082,85.33397160056819,83.05355977896485,85.55594718320592,89.97892795188542,89.97892795188764,90.78226196866132,91.13224100116564
85.45764230786311,85.50051353278243,83.22111034388504,85.72248911546359,90.07750411755381,90.07750411755403,90.8720926750573,91.22091859115399
85.62928571873694,85.66467645521088,83.38618656605293,85.88665203789631,90.1748967287141,90.17489672871412,90.96097760666245,91.30870940524245
85.79847212714635,85.82651203444824,83.5488886926055,86.0484876171341,90.2711875923711,90.2711875923711,91.0489494081543,91.39562231119002
85.96523893938367,85.98606218775502,83.70927749241889,86.20803777044092,90.36641577699922,90.36641577699922,91.13602643351452,91.48166608807813
86.12962363426449,86.14336455850253,83.86739819620091,86.36534014118843,90.46060383654007,90.46060383654007,91.22222132059872,91.56684942719734
86.29166333210732,86.2984547894467,84.0232895731818,86.52043037213261,90.55376773970931,90.55376773970931,91.30754443689705,91.65118093292537
86.45139463574874,86.45136738941544,84.17698752873179,86.67334297210134,90.64592080709481,90.64592080709481,91.39200520436093,91.73466912359613
86.60885357469017,86.60213608296753,84.32852650310593,86.82411166565343,90.73707523599428,90.73707523599428,91.47561262102226,91.81732243236017
86.76407558994865,86.75079395173185,84.47794002532527,86.97276953441775,90.82724269911276,90.82724269911276,91.5583754642739,91.89914920803658
86.9170955345516,86.89737349567295,84.62526093478603,87.11934907835885,90.91643457882445,90.91643457882445,91.64030237094025,91.98015771595621
87.067947680043,87.04190666274012,84.77052147366061,87.26388224542602,91.00466205984581,91.00466205984581,91.72140186906402,92.06035613879665
87.21666572521549,87.18442486613007,84.91375332867499,87.40640044881597,91.09193616652061,91.09193616652061,91.80168239088901,92.13975257740869
87.36328280559978,87.32495899660309,85.05498765305266,87.54693457928899,91.17826777850242,91.17826777850242,91.88115227849123,92.21835505163459
87.507831503139,87.46353943277047,85.19425508061408,87.68551501545637,91.26366763798642,91.26366763798642,91.95981978653697,92.29617150111824
87.65034385582703,87.60019605049102,85.3315857367158,87.82217163317692,91.34814635362811,91.34814635362811,92.03769308391347,92.37320978610707
87.7908513672264,87.7349582318228,85.46700924785861,87.9569338145087,91.43171440315317,91.43171440315317,92.11478025491341,92.449477688246
87.92938501583507,87.86785487370592,85.60055475067965,88.08983045639182,91.51438213543994,91.51438213543994,92.19108930023943,92.52498291136357
88.06597526429185,87.99891439644684,85.73225090060966,88.22088997913274,91.59615977238099,91.59615977238099,92.2666281379322,92.59973308224994
88.20065206841818,88.1281647520331,85.86212588030662,88.350140334719,91.67705741064216,91.67705741064216,92.34140460426296,92.67373575142744
88.33344488609778,88.25563343229206,85.99020740791094,88.47760901497796,91.75708502336701,91.75708502336701,92.41542645460613,92.74699839391317
88.46438268599593,88.38134747689969,86.11652274514167,88.60332305958559,91.83625246184421,91.83625246184421,92.48870136429858,92.81952840997404
88.59349395612135,88.50533348124443,86.2410987052426,88.72730906393033,91.91456945714603,91.91456945714603,92.56123692948758,92.89133312587428
88.72080671223323,88.62761760414877,86.36396166078363,88.84959318683467,91.99204562174071,91.99204562174071,92.63304066796915,92.96241979461554
88.84634850609645,88.74822557545178,86.48513755132097,88.97020115813768,92.06869045108053,92.06869045108053,92.70412002001679,93.03279559666937
88.97014643358756,88.86718270345507,86.60465189091936,89.08915828614099,92.1445133251659,92.1445133251659,92.77448234920078,93.1024676407027
89.09222714265448,88.98451388223484,86.72252977553843,89.20648946492075,92.2195235100864,92.2195235100864,92.84413494319884,93.17144296429565
89.2126168411323,89.10024359882215,86.8387958902866,89.32221918150806,92.2937301595392,92.2937301595392,92.91308501459739,93.23972853465268
89.33134130441819,89.21439594025456,86.95347451654388,89.43637152294046,92.3671423163248,92.3671423163248,92.98133970168445,93.30733124930616
89.44842588300772,89.32699460050057,87.0665895389573,89.54897018318647,92.43976891382135,92.43976891382135,93.04890606923341,93.3742579368131
89.56389550989533,89.43806288725999,87.17816445231,89.6600384699459,92.51161877743664,92.51161877743664,93.11579110927839,93.44051535744497
89.67777470784138,89.54762372864207,87.2882223682673,89.76959931132797,92.58270062603935,92.58270062603935,93.18200174188121,93.50611020387052
89.79008759650814,89.65569967972384,87.39678602200145,89.87767526240974,92.65302307336928,92.65302307336928,93.24754481588958,93.57104910183182
89.90085789946733,89.76231292899068,87.50387777869756,89.98428851167658,92.72259462942668,92.72259462942668,93.31242710968743,93.6353386108135
90.01010895108138,89.86748530466146,87.60951963994273,90.08946088734736,92.79142370184168,92.79142370184168,93.37665533193659,93.69898522470537
90.1178637032609,89.97123828090027,87.71373325000053,90.19321386358617,92.85951859722348,92.85951859722348,93.4402361223107,93.76199537245833
90.2241447321005,90.07359298391688,87.81653990197312,90.2955685666028,92.92688752249023,92.92688752249023,93.5031760522209,93.82437541873375
90.32897424439523,90.1745701979579,87.91796054385286,90.3965457806438,92.99353858617917,92.99353858617917,93.56548162553354,93.88613166454643
90.43237408403986,90.27419037119058,88.01801578446553,90.49616595387648,93.05947979973803,93.05947979973803,93.62715927928032,93.94727034790095
90.5343657383133,90.3724736214815,88.1167258993071,90.59444920416742,93.12471907879785,93.12471907879785,93.68821538436038,94.00779764442194
90.63497034404973,90.4694397420718,88.21411083627616,90.6914153247577,93.18926424442698,93.18926424442698,93.74865624623484,94.06771966797774
90.73420869369933,90.56510820715077,88.31019022130356,90.78708378983667,93.25312302436727,93.25312302436727,93.80848810561389,94.12704247129797
90.83210124127993,90.87786892788417,88.40498336388151,91.27645390990507,93.3163030542524,93.3163030542524,93.86771713913613,94.185772046585
90.96777114306103,90.94698339487888,88.6714588969328,91.3811949584195,93.41791491364741,93.41791491364741,93.9263494600408,94.24391432611915
91.0990223893509,91.06727238556815,88.77895971033676,91.48210048894337,93.48478064968693,93.48478064968693,93.9882623192815,94.30147518285796
91.22595689731706,91.14386650242112,88.89551375201664,91.55166750727643,93.55042498959534,93.55042498959534,94.04659959875137,94.35846043102939
91.34594267872987,91.21996218604355,88.97925399281684,91.61704374894981,93.61001403940139,93.61001403940139,94.1040060956216,94.4148758267191
91.45932225789436,91.28732558968902,89.05610234192422,91.67660984025268,93.6678515487791,93.6678515487791,94.1602696481288,94.47072706845191
91.56624050596889,91.35196546201507,89.1246701307347,91.7340401041472,93.72403523883217,93.72403523883217,94.2157998367078,94.5260197977674
91.66719026112884,91.41383606218872,89.1894413318014,91.78978536811002,93.77926292962752,93.77926292962752,94.27065135231024,94.58075959978973
91.7626552741087,91.47398276796508,89.25126754495014,91.844512021741,93.83369165250573,93.83369165250573,94.3249031169453,94.63495200379184
91.85313253938321,91.62148274472071,89.31114532612848,91.9148918669537,93.8874654323711,93.8874654323711,94.3785828691788,94.68860248375393
91.94071538741886,91.7130668407236,89.43982110839224,91.984913557831,93.94227100502276,93.94227100502276,94.43171194898655,94.7417164589164
92.02568385241548,91.79692503356462,89.53783351731474,92.05446719065387,93.99670713531985,93.99670713531985,94.4844637479087,94.79429929432725
